step,content_loss,psnr,ssim
0,0.0344851128757,27.049694061279297,0.7268978953361511
1,0.04249928891658783,27.953453063964844,0.7441037893295288
2,0.04819224774837494,25.688129425048828,0.7347371578216553
3,0.03131876885890961,26.790544509887695,0.7591370344161987
4,0.023536179214715958,27.837465286254883,0.7726707458496094
5,0.030757395550608635,28.849597930908203,0.7826365828514099
6,0.043292514979839325,27.978487014770508,0.7624499797821045
7,0.033784568309783936,29.083375930786133,0.794445276260376
8,0.02864162251353264,27.87958335876465,0.7686589956283569
9,0.045634374022483826,28.84412384033203,0.7919893264770508
10,0.028955131769180298,28.756919860839844,0.7749010920524597
11,0.031131021678447723,28.01567840576172,0.761568009853363
12,0.022747142240405083,29.292125701904297,0.790415346622467
13,0.030667206272482872,28.13937759399414,0.7686566114425659
14,0.020374596118927002,29.1870174407959,0.7801641821861267
15,0.012608150020241737,29.550901412963867,0.7821460962295532
16,0.02819380722939968,29.10708236694336,0.7879651784896851
17,0.022000767290592194,30.627477645874023,0.8057649731636047
18,0.031204409897327423,29.557212829589844,0.7951601147651672
19,0.03223736956715584,29.14542579650879,0.7868589758872986
20,0.022887134924530983,28.708942413330078,0.7817111015319824
21,0.022434573620557785,29.810760498046875,0.7895146012306213
22,0.016248805448412895,29.164764404296875,0.778456449508667
23,0.049257516860961914,28.35759925842285,0.7709464430809021
24,0.03211411461234093,29.839527130126953,0.796029806137085
25,0.03217250481247902,29.14887237548828,0.792378306388855
26,0.026453614234924316,29.272953033447266,0.7927995324134827
27,0.02665647678077221,29.614442825317383,0.7897013425827026
28,0.03412768244743347,29.187585830688477,0.7805100679397583
29,0.031000321730971336,28.56800079345703,0.7966554164886475
30,0.018737807869911194,29.078147888183594,0.8044294118881226
31,0.026616767048835754,30.955209732055664,0.8102689981460571
32,0.021043267101049423,29.257549285888672,0.7761667370796204
33,0.013578712940216064,30.143878936767578,0.804296612739563
34,0.02527536451816559,29.795631408691406,0.7990357875823975
35,0.016457339748740196,29.62499237060547,0.7889701128005981
36,0.01929324120283127,29.291746139526367,0.7942464351654053
37,0.02989443577826023,30.00938606262207,0.8124600052833557
38,0.01732719875872135,29.648914337158203,0.7936639189720154
39,0.02184870094060898,29.426712036132812,0.7729089856147766
40,0.017200304195284843,29.03240966796875,0.7830532789230347
41,0.027979623526334763,29.048959732055664,0.8102147579193115
42,0.02084021270275116,28.543237686157227,0.774442732334137
43,0.03565957024693489,30.029830932617188,0.806490421295166
44,0.022037528455257416,31.358259201049805,0.8133366107940674
45,0.01309962384402752,29.847383499145508,0.7923715710639954
46,0.03534619137644768,30.094070434570312,0.802719235420227
47,0.025007646530866623,29.103620529174805,0.7911310791969299
48,0.02146678976714611,29.68668556213379,0.798126220703125
49,0.020519692450761795,29.716310501098633,0.7990185022354126
50,0.03385601192712784,30.334156036376953,0.8023343682289124
51,0.025493696331977844,29.346309661865234,0.7946707606315613
52,0.02202809602022171,30.7451171875,0.8160962462425232
53,0.043256811797618866,29.47970199584961,0.7912759184837341
54,0.03483325615525246,29.57649040222168,0.7929812073707581
55,0.02428193762898445,29.507341384887695,0.8000677824020386
56,0.025550924241542816,30.882593154907227,0.8183408379554749
57,0.023455558344721794,29.345651626586914,0.7936339974403381
58,0.02676040306687355,29.356372833251953,0.7928123474121094
59,0.03290173038840294,29.07975959777832,0.7954633235931396
60,0.0328165739774704,30.905681610107422,0.8186165690422058
61,0.034586045891046524,30.22625160217285,0.8066020011901855
62,0.03326063230633736,29.34434700012207,0.8001168370246887
63,0.026055021211504936,28.77803611755371,0.7729017734527588
64,0.024910803884267807,29.6225643157959,0.8004312515258789
65,0.02049432136118412,29.0866641998291,0.7910274863243103
66,0.01999329775571823,30.739622116088867,0.8087790012359619
67,0.027780858799815178,29.268978118896484,0.7850274443626404
68,0.02405540458858013,30.0806827545166,0.7912490367889404
69,0.02853451669216156,30.254722595214844,0.8011163473129272
70,0.02863793447613716,29.277629852294922,0.8158450722694397
71,0.026563070714473724,30.62809944152832,0.807313859462738
72,0.027799921110272408,29.740007400512695,0.8038744330406189
73,0.03462802991271019,30.077381134033203,0.8039696216583252
74,0.021371547132730484,29.69527816772461,0.8087506294250488
75,0.03677362948656082,29.949525833129883,0.7994035482406616
76,0.03145138919353485,29.915508270263672,0.7997018694877625
77,0.03010515496134758,30.00558090209961,0.7944910526275635
78,0.02603987604379654,29.672800064086914,0.8128083944320679
79,0.0284663625061512,29.185941696166992,0.780470609664917
80,0.024096518754959106,30.495655059814453,0.8038337826728821
81,0.023023823276162148,29.905702590942383,0.7952618598937988
82,0.023422641679644585,30.245315551757812,0.8066704273223877
83,0.026254937052726746,30.39242935180664,0.811919629573822
84,0.02662769891321659,30.543739318847656,0.8112558722496033
85,0.014339405111968517,30.051671981811523,0.7957649230957031
86,0.03136337548494339,29.59488296508789,0.7934290766716003
87,0.018134135752916336,30.31716537475586,0.7900762557983398
88,0.0263829305768013,29.77072525024414,0.7872546911239624
89,0.02053198777139187,29.810760498046875,0.7942298650741577
90,0.021682903170585632,29.86221694946289,0.8116834163665771
91,0.0269443541765213,29.801513671875,0.8181822299957275
92,0.0179336816072464,30.847158432006836,0.8122552633285522
93,0.025357771664857864,28.893125534057617,0.8082724213600159
94,0.01964385062456131,31.425527572631836,0.8141054511070251
95,0.02870718576014042,30.230606079101562,0.8073293566703796
96,0.023666873574256897,29.792156219482422,0.8004062175750732
97,0.021486446261405945,29.921348571777344,0.7970646619796753
98,0.017918089404702187,29.718849182128906,0.8030226230621338
99,0.019458843395113945,30.069377899169922,0.8025509119033813
100,0.020760590210556984,30.392623901367188,0.8088499307632446
100,0.021628960967063904,29.708765029907227,0.7936683297157288
100,0.021329788491129875,30.66730499267578,0.811362087726593
100,0.028545957058668137,30.2115421295166,0.7893781065940857
101,0.023331699892878532,29.98980712890625,0.7979689240455627
102,0.02991076558828354,30.6088924407959,0.8022083640098572
103,0.02862824872136116,29.70973014831543,0.7892354726791382
104,0.028872206807136536,30.139638900756836,0.7991532683372498
105,0.017267238348722458,31.449951171875,0.8190118074417114
106,0.019753161817789078,30.165464401245117,0.8057466149330139
107,0.0178602896630764,31.196319580078125,0.821418046951294
108,0.016488980501890182,31.121442794799805,0.8133242726325989
109,0.022938895970582962,30.58287239074707,0.813018262386322
110,0.02562522143125534,31.286130905151367,0.8142320513725281
111,0.030028758570551872,30.439037322998047,0.8084245324134827
112,0.023236587643623352,30.32155418395996,0.8125592470169067
113,0.035153307020664215,30.600555419921875,0.7958859801292419
114,0.03759662061929703,30.212177276611328,0.8049745559692383
115,0.028859274461865425,31.27930450439453,0.8083911538124084
116,0.02794957160949707,29.141958236694336,0.7983598113059998
117,0.024783262982964516,30.83942985534668,0.8119080066680908
118,0.0395786426961422,29.721275329589844,0.8017774820327759
119,0.02141021192073822,29.747236251831055,0.8048529028892517
120,0.020064663141965866,30.514612197875977,0.8042261600494385
121,0.030186578631401062,31.36184310913086,0.8173002004623413
122,0.03774238005280495,29.03493309020996,0.7880566120147705
123,0.01850680634379387,30.20336151123047,0.8124490976333618
124,0.021424494683742523,30.113107681274414,0.8147550225257874
125,0.020966116338968277,29.56540870666504,0.8070587515830994
126,0.024699736386537552,30.489513397216797,0.8094554543495178
127,0.01184829231351614,30.026775360107422,0.7897709012031555
128,0.035950668156147,30.123838424682617,0.8054545521736145
129,0.024854468181729317,30.746139526367188,0.8112136721611023
130,0.025892870500683784,30.92843246459961,0.8173161745071411
131,0.01773395948112011,30.747787475585938,0.8178157210350037
132,0.024362225085496902,30.719886779785156,0.800101101398468
133,0.020945772528648376,30.08974266052246,0.803826630115509
134,0.016258034855127335,30.54014015197754,0.8098078966140747
135,0.031093137338757515,30.1827335357666,0.8090589046478271
136,0.021917903795838356,30.421916961669922,0.8070212006568909
137,0.024178437888622284,31.49441146850586,0.8134709000587463
138,0.03358013182878494,31.52050018310547,0.8203174471855164
139,0.02734682708978653,31.25016975402832,0.818690299987793
140,0.03757253289222717,30.90755844116211,0.8116868138313293
141,0.012126515619456768,31.34119987487793,0.8107599020004272
142,0.03022470697760582,31.23090934753418,0.8168936371803284
143,0.04256196320056915,30.67449188232422,0.8189805746078491
144,0.04027589410543442,30.87969970703125,0.8117120862007141
145,0.02295207604765892,30.363170623779297,0.8102858662605286
146,0.016948599368333817,29.451763153076172,0.7948203682899475
147,0.026715274900197983,30.145278930664062,0.8120030760765076
148,0.01000188011676073,30.03792381286621,0.7961132526397705
149,0.03053026832640171,30.48183250427246,0.8057268261909485
150,0.025498393923044205,31.368059158325195,0.8141767382621765
151,0.03259843587875366,30.674776077270508,0.8093472719192505
152,0.029825082048773766,29.620670318603516,0.788495659828186
153,0.025527821853756905,30.213220596313477,0.8021640181541443
154,0.030184295028448105,29.991334915161133,0.809172511100769
155,0.026484251022338867,30.051799774169922,0.7951885461807251
156,0.04012110456824303,31.264095306396484,0.8195627927780151
157,0.020256584510207176,30.53279685974121,0.8082654476165771
158,0.01929784193634987,30.199745178222656,0.8275102376937866
159,0.023189278319478035,30.7476806640625,0.8094006180763245
160,0.023800170049071312,30.59377670288086,0.8065223097801208
161,0.02006687968969345,30.627593994140625,0.817534327507019
162,0.025592707097530365,31.96428680419922,0.8286958932876587
163,0.025399645790457726,29.941612243652344,0.7958809733390808
164,0.01667495258152485,30.470571517944336,0.8154293298721313
165,0.016773229464888573,31.457311630249023,0.8220078349113464
166,0.025038540363311768,30.925710678100586,0.823608934879303
167,0.023587185889482498,30.79778480529785,0.800462543964386
168,0.030661236494779587,30.540714263916016,0.8008291125297546
169,0.02403930202126503,30.670621871948242,0.8110746145248413
170,0.03435133397579193,30.499122619628906,0.8147240877151489
171,0.02896304801106453,30.996305465698242,0.8166126608848572
172,0.026805896311998367,30.731435775756836,0.8375080227851868
173,0.032425783574581146,30.878416061401367,0.8028029799461365
174,0.043935906141996384,30.270645141601562,0.7981530427932739
175,0.030628150328993797,30.61688995361328,0.8151701092720032
176,0.026259664446115494,30.44647979736328,0.8194785118103027
177,0.029032891616225243,30.53862190246582,0.806312084197998
178,0.010199230164289474,30.588481903076172,0.8201040029525757
179,0.01875568926334381,30.896759033203125,0.8013334274291992
180,0.014754392206668854,31.151622772216797,0.8241907358169556
181,0.029934357851743698,30.476469039916992,0.8111555576324463
182,0.01845121569931507,30.137081146240234,0.8045863509178162
183,0.01474946178495884,29.910112380981445,0.8108084797859192
184,0.015411408618092537,30.342220306396484,0.8038803935050964
185,0.01854262687265873,31.435300827026367,0.8169642686843872
186,0.02139918878674507,30.128646850585938,0.8115320205688477
187,0.01574822887778282,30.03997039794922,0.8070346117019653
188,0.02985212206840515,30.199586868286133,0.8057172894477844
189,0.023145493119955063,30.82984733581543,0.8067189455032349
190,0.023767627775669098,30.40904426574707,0.8094143271446228
191,0.028898444026708603,31.190185546875,0.8155159950256348
192,0.02430063858628273,30.035795211791992,0.8107413053512573
193,0.020063763484358788,29.933597564697266,0.7998861074447632
194,0.024503210559487343,29.67997932434082,0.7988408803939819
195,0.02524971216917038,30.418746948242188,0.7981263399124146
196,0.02164611592888832,31.000442504882812,0.811493992805481
197,0.03270324319601059,30.841032028198242,0.806303858757019
198,0.03256797790527344,30.960161209106445,0.809328019618988
199,0.027871103957295418,30.295331954956055,0.8096557259559631
200,0.02019466832280159,32.61241149902344,0.8299518823623657
201,0.028970733284950256,31.80361557006836,0.8229563236236572
202,0.026664502918720245,31.828720092773438,0.8175827860832214
203,0.020528525114059448,30.332557678222656,0.7984926104545593
204,0.020651748403906822,31.233989715576172,0.8167003393173218
205,0.023737356066703796,33.02916717529297,0.8366059064865112
206,0.018537642434239388,32.70690155029297,0.8222916722297668
207,0.02333482727408409,31.081621170043945,0.8094645738601685
208,0.02396102249622345,31.3841495513916,0.8073278069496155
209,0.035850778222084045,31.246601104736328,0.817320704460144
210,0.020726554095745087,31.05615997314453,0.7958987355232239
211,0.0297227893024683,33.89673614501953,0.833672046661377
212,0.018760928884148598,32.94882583618164,0.8296602964401245
213,0.02621631696820259,31.013343811035156,0.7989305853843689
214,0.02990722469985485,32.192325592041016,0.8252833485603333
215,0.032722726464271545,32.26387405395508,0.8197059631347656
216,0.02670421451330185,32.662723541259766,0.8258947730064392
217,0.023387480527162552,31.70088005065918,0.8153846263885498
218,0.03628498315811157,32.30205535888672,0.8195853233337402
219,0.02123536914587021,32.35908508300781,0.822859525680542
220,0.031023863703012466,32.72085189819336,0.8080137372016907
221,0.020363112911581993,33.06815719604492,0.8209608793258667
222,0.012411026284098625,33.18525314331055,0.8269593715667725
223,0.02553119882941246,33.5081787109375,0.8425365090370178
224,0.028810666874051094,32.56061553955078,0.8243097066879272
225,0.019575513899326324,32.136878967285156,0.8220740556716919
226,0.018681973218917847,32.62530517578125,0.8271480798721313
227,0.02129340171813965,33.53002166748047,0.8328444957733154
228,0.02461247332394123,32.37734603881836,0.8159892559051514
229,0.017618242651224136,32.368141174316406,0.8287606239318848
230,0.021939916536211967,32.08986282348633,0.8163997530937195
231,0.02506372705101967,31.912067413330078,0.8145334720611572
232,0.015147482044994831,33.33199691772461,0.8162218332290649
233,0.02295992523431778,32.112770080566406,0.8110713362693787
234,0.02472629025578499,31.455289840698242,0.8069036602973938
235,0.023395666852593422,32.60281753540039,0.8233240246772766
236,0.021666379645466805,32.208229064941406,0.8249343037605286
237,0.02438904345035553,32.129150390625,0.8139715194702148
238,0.026782581582665443,32.50948715209961,0.8119820356369019
239,0.021607108414173126,32.067649841308594,0.8227492570877075
240,0.028230994939804077,31.72008514404297,0.82023024559021
241,0.020400676876306534,32.93364334106445,0.8373445272445679
242,0.020168159157037735,32.410579681396484,0.8278596997261047
243,0.024354800581932068,31.55434799194336,0.816789448261261
244,0.011770308017730713,33.080318450927734,0.8367792367935181
245,0.02043641358613968,32.526756286621094,0.8247266411781311
246,0.02373608574271202,33.013282775878906,0.8347057700157166
247,0.02671945095062256,32.9891471862793,0.8167245388031006
248,0.033873140811920166,31.09706687927246,0.80066978931427
249,0.030836045742034912,30.631052017211914,0.7982699871063232
250,0.01355090830475092,31.39438247680664,0.8126188516616821
251,0.0231949295848608,31.0760440826416,0.8073418140411377
252,0.024547696113586426,30.105937957763672,0.7889753580093384
253,0.02210659347474575,30.369457244873047,0.7906376719474792
254,0.03317280858755112,32.607574462890625,0.8068901300430298
255,0.017650092020630836,30.694883346557617,0.8070940971374512
256,0.02112625539302826,32.68460464477539,0.8346969485282898
257,0.025032885372638702,32.911354064941406,0.8227704763412476
258,0.02588404342532158,33.03582000732422,0.8277969360351562
259,0.02673337608575821,31.51665687561035,0.8044157028198242
260,0.03363026678562164,31.632444381713867,0.8039661645889282
261,0.021434495225548744,31.341064453125,0.813592791557312
262,0.026193074882030487,33.031288146972656,0.8240492343902588
263,0.026891766116023064,33.17593765258789,0.8244692087173462
264,0.01103261113166809,33.47045135498047,0.8355652093887329
265,0.026388827711343765,32.16851806640625,0.8160277009010315
266,0.018689651042222977,33.079158782958984,0.8263818621635437
267,0.03386756777763367,32.205291748046875,0.8198889493942261
268,0.024275660514831543,30.85626792907715,0.8057172298431396
269,0.022847535088658333,31.743249893188477,0.809472382068634
270,0.02125127986073494,31.722190856933594,0.8226686716079712
271,0.036416489630937576,32.13475799560547,0.8218876719474792
272,0.01743467152118683,31.93687629699707,0.8126807808876038
273,0.02310863882303238,31.727977752685547,0.806354820728302
274,0.020084943622350693,32.77555847167969,0.8355072140693665
275,0.031445086002349854,32.51761245727539,0.829023540019989
276,0.025255784392356873,31.125961303710938,0.8020213842391968
277,0.019395461305975914,32.93410873413086,0.8313707113265991
278,0.028023671358823776,32.27105712890625,0.8241801261901855
279,0.04037558659911156,32.75764846801758,0.8256827592849731
280,0.01501499768346548,32.36518478393555,0.8162059783935547
281,0.024613965302705765,33.55047607421875,0.8408828377723694
282,0.03158330172300339,31.752904891967773,0.8199895024299622
283,0.021146921440958977,32.638858795166016,0.8296287655830383
284,0.013394676148891449,32.316856384277344,0.8228422999382019
285,0.01796407625079155,31.694311141967773,0.807678759098053
286,0.02319575846195221,32.462303161621094,0.8233323097229004
287,0.024746209383010864,31.84528350830078,0.814049482345581
288,0.0179574154317379,31.10179901123047,0.807025671005249
289,0.01553095318377018,32.273441314697266,0.8307164311408997
290,0.022179067134857178,31.448802947998047,0.8144456148147583
291,0.018430523574352264,32.559326171875,0.8256908059120178
292,0.023221556097269058,32.309715270996094,0.8341442346572876
293,0.022630352526903152,32.419551849365234,0.8115944862365723
294,0.022536607459187508,33.449588775634766,0.8479964733123779
295,0.025456000119447708,31.45376205444336,0.826059877872467
296,0.0263093039393425,32.40031051635742,0.8102403283119202
297,0.015483137220144272,31.484188079833984,0.8078230023384094
298,0.023447005078196526,31.724288940429688,0.8133209347724915
299,0.022026050835847855,31.81427001953125,0.823867678642273
300,0.030290324240922928,32.035362243652344,0.8092886805534363
301,0.025861866772174835,32.620635986328125,0.8320455551147461
302,0.03409620746970177,31.734588623046875,0.8269384503364563
303,0.03619430214166641,33.04431915283203,0.8258429765701294
304,0.023718658834695816,32.934879302978516,0.8293341398239136
305,0.03787759691476822,32.73236083984375,0.8100005984306335
306,0.01868705451488495,33.183101654052734,0.8458020687103271
307,0.019767172634601593,32.36464309692383,0.8220898509025574
308,0.01725687086582184,30.503992080688477,0.8041764497756958
309,0.02670806646347046,32.34766387939453,0.8227424621582031
310,0.0213007852435112,32.1040153503418,0.8142686486244202
311,0.01909029483795166,31.454349517822266,0.805048942565918
312,0.025970302522182465,31.021772384643555,0.7953429222106934
313,0.01924973353743553,31.682580947875977,0.8126229643821716
314,0.024092257022857666,31.550100326538086,0.8147502541542053
315,0.023659132421016693,32.36317825317383,0.8087739944458008
316,0.028521569445729256,32.65498352050781,0.8186737298965454
317,0.03151555359363556,32.371639251708984,0.8351495265960693
318,0.01587696559727192,33.15385437011719,0.8364261388778687
319,0.021592052653431892,32.65523147583008,0.8198897242546082
320,0.019264627248048782,31.760154724121094,0.8118234276771545
321,0.023692350834608078,33.819278717041016,0.8344241976737976
322,0.023595653474330902,31.56458282470703,0.8261499404907227
323,0.0204229224473238,31.92381477355957,0.8104044795036316
324,0.016765333712100983,32.30060577392578,0.818705677986145
325,0.01942652463912964,33.70537567138672,0.8488166928291321
326,0.017890172079205513,32.733001708984375,0.8349313735961914
327,0.019753042608499527,31.40389060974121,0.7998436093330383
328,0.039780065417289734,32.03667068481445,0.8092473745346069
329,0.027328889816999435,31.683164596557617,0.8238663673400879
330,0.015731969848275185,32.4865837097168,0.8161184787750244
331,0.02554159425199032,30.867645263671875,0.802677571773529
332,0.016584794968366623,31.841629028320312,0.8166062235832214
333,0.026695162057876587,31.917909622192383,0.8285037279129028
334,0.01931450143456459,32.34725570678711,0.8264135718345642
335,0.02220870740711689,32.621665954589844,0.8228955268859863
336,0.026785138994455338,32.41034698486328,0.8130341172218323
337,0.02545430138707161,31.99148178100586,0.81681889295578
338,0.021823331713676453,32.42380142211914,0.8189929723739624
339,0.0224301740527153,31.243690490722656,0.8084195256233215
340,0.02782568708062172,32.60171127319336,0.836003839969635
341,0.021467141807079315,32.24090576171875,0.8178658485412598
342,0.02999531477689743,33.53969192504883,0.8307309746742249
343,0.019435428082942963,31.824918746948242,0.8049023151397705
344,0.023530138656497,31.144655227661133,0.8017249703407288
345,0.02507857233285904,32.67536163330078,0.8206550478935242
346,0.02110300213098526,32.90099334716797,0.8372969627380371
347,0.01446644589304924,33.30936050415039,0.8263998627662659
348,0.013131181709468365,32.23530960083008,0.8138682246208191
349,0.022971704602241516,32.3099250793457,0.8076465725898743
350,0.025531776249408722,32.0428466796875,0.815418004989624
351,0.026804033666849136,31.57823944091797,0.8174567818641663
352,0.025032363831996918,32.30595397949219,0.8139215111732483
353,0.015912950038909912,31.850431442260742,0.8179457783699036
354,0.014990894123911858,32.839786529541016,0.8297836184501648
355,0.01890813373029232,31.97995948791504,0.8268600702285767
356,0.02437807247042656,32.02012252807617,0.8164042830467224
357,0.033976390957832336,31.605257034301758,0.8064138889312744
358,0.02413974143564701,32.351627349853516,0.8134505748748779
359,0.025133691728115082,32.44729232788086,0.819314181804657
360,0.032283976674079895,31.496007919311523,0.8124411702156067
361,0.020576130598783493,31.848417282104492,0.8175217509269714
362,0.019018512219190598,31.807777404785156,0.8079431056976318
363,0.02309851162135601,33.66594696044922,0.8420760035514832
364,0.020882654935121536,32.26041030883789,0.8239781260490417
365,0.021763063967227936,32.277957916259766,0.7990538477897644
366,0.023821556940674782,32.876304626464844,0.8192362785339355
367,0.0240431260317564,32.895538330078125,0.8327890634536743
368,0.023192334920167923,32.79033660888672,0.8336881995201111
369,0.028654461726546288,31.71001434326172,0.8160837888717651
370,0.022627100348472595,30.98838233947754,0.8052815198898315
371,0.014561871066689491,33.438880920410156,0.8247649073600769
372,0.02928309701383114,31.869550704956055,0.8056144118309021
373,0.02266736701130867,32.28774642944336,0.8110242486000061
374,0.015856891870498657,31.86495018005371,0.822315514087677
375,0.038357313722372055,32.92963409423828,0.8160367608070374
376,0.01608952321112156,32.099613189697266,0.8136804103851318
377,0.019745681434869766,32.03818130493164,0.8186265230178833
378,0.014661293476819992,32.284934997558594,0.8125949501991272
379,0.02325061708688736,33.6164436340332,0.8414410948753357
380,0.02353018894791603,31.928508758544922,0.8101435899734497
381,0.0361487977206707,31.550464630126953,0.7964721918106079
382,0.02148515358567238,32.272682189941406,0.8029178380966187
383,0.019244953989982605,31.668476104736328,0.8096936941146851
384,0.016252201050519943,32.846336364746094,0.821753978729248
385,0.015406331047415733,32.189571380615234,0.8072029948234558
386,0.019706957042217255,32.40037536621094,0.8067257404327393
387,0.031605109572410583,32.25452423095703,0.8310096263885498
388,0.024882793426513672,32.9283447265625,0.8220492601394653
389,0.01792987808585167,32.24746322631836,0.819209098815918
390,0.02502528578042984,32.22316360473633,0.8237870931625366
391,0.02195768617093563,30.42708969116211,0.7950965166091919
392,0.0243719182908535,31.942249298095703,0.8249963521957397
393,0.020341727882623672,32.762813568115234,0.8265303373336792
394,0.01583501324057579,33.29247283935547,0.826504647731781
395,0.028129594400525093,32.46422576904297,0.8187702894210815
396,0.024043060839176178,32.924278259277344,0.8336215019226074
397,0.024676581844687462,32.34996032714844,0.8155410289764404
398,0.0155454371124506,33.741920471191406,0.8194171190261841
399,0.024991475045681,32.72578811645508,0.8293963670730591
